File,Year,IWC,Resolution or Document  No,Subject,Country,Vote,Notes,Matrix Decision ID
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"China, People's Rep.",5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Colombia,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Congo, Republic of",0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Costa Rica,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Cote d'Ivoire,3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Croatia,9,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Cyprus,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Czech Republic,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Denmark,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Dominica,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Dominican Republic,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Ecuador,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Eritrea,3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Estonia,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Finland,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,France,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Gabon,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Gambia,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Germany,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Ghana, Rep. of",2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Grenada,3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Guatemala,5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Guinea-Bissau,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Guinea, Rep. of",3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Hungary,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Iceland,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,India,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Ireland,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Israel,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Italy,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Japan,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Kenya,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Kiribati,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Korea, Republic of",3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Lao, People's Dem. Rep.",2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Lithuania,5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Luxembourg,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Mali,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Marshall Islands, Rep. of",5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Mauritania,3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Mexico,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Monaco,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Mongolia,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Morocco,3,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Nauru,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Netherlands,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,New Zealand,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Nicaragua,5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Norway,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Oman,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,"Palau, Rep. of",0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Panama,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Peru,5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Poland,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Portugal,5,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Romania,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Russian Federation,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,St. Kitts and Nevis,9,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,St. Lucia,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,St. Vincent & G.,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,San Marino,9,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Senegal,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Slovak Republic,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Slovenia,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Solomon Islands,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,South Africa,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Spain,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Suriname,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Sweden,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Switzerland,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Tanzania,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Togo,0,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Tuvalu,2,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,UK,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,USA,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Cetaceans and Their Contributions to Ecosystem Functioning,Uruguay,1,,196
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Antigua & Barbuda,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Argentina,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Australia,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Austria,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Belgium,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Belize,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Benin,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Brazil,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Bulgaria,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Cambodia,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Cameroon,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Chile,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"China, People's Rep.",5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Colombia,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Congo, Republic of",0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Costa Rica,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Cote d'Ivoire,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Croatia,9,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Cyprus,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Czech Republic,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Denmark,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Dominica,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Dominican Republic,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Ecuador,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Eritrea,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Estonia,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Finland,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,France,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Gabon,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Gambia,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Germany,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Ghana, Rep. of",2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Grenada,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Guatemala,5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Guinea-Bissau,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Guinea, Rep. of",2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Hungary,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Iceland,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,India,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Ireland,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Israel,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Italy,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Japan,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Kenya,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Kiribati,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Korea, Republic of",1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Lao, People's Dem. Rep.",2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Lithuania,5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Luxembourg,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Mali,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Marshall Islands, Rep. of",5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Mauritania,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Mexico,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Monaco,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Mongolia,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Morocco,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Nauru,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Netherlands,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,New Zealand,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Nicaragua,5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Norway,2,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Oman,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,"Palau, Rep. of",0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Panama,0,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Peru,5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Poland,1,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Portugal,5,,197
RS10104_2016 Voting Record IWC66.pdf,2016,66,,Resolution on Minamata Convention,Romania,0,,197
